complaint_id,complaint_timestamp,purchase_date,purchase_time,venue_id,venue_name,venue_type,anonymised_complaint_text,symptoms,symptom_onset_hours,food_item,meal_type,inspection_date,inspection_score,inspection_status,previous_violation,location_zone,vulnerable_area_flag,duplicate_group_id,ground_truth_cluster_id
CMP-12006,2026-07-02 04:17:25,2026-07-01,21:13:28,VEN-047,Neighborhood Eatery 47,Restaurant,Felt unwell after having Ice Cream at Neighborhood Eatery 47. Minor stomach discomfort.,Fatigue,11.1,Fish Tacos,Snack,2026-06-01,88.0,CONDITIONAL_PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12007,2026-07-15 11:57:02,2026-07-14,19:30:21,VEN-020,Neighborhood Eatery 20,Cafe,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 20. Minor stomach discomfort.,"Fever, Diarrhea, Vomiting",9.7,Pasta Alfredo,Snack,2026-06-01,88.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12008,2026-07-27 17:01:27,2026-07-26,23:49:31,VEN-043,Neighborhood Eatery 43,Food Stand,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 43. Minor stomach discomfort.,"Vomiting, Headache",17.6,Veggie Pizza,Dinner,2026-06-01,78.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12009,2026-07-09 04:21:17,2026-07-07,22:35:41,VEN-040,Neighborhood Eatery 40,Food Stand,Felt unwell after having Fish Tacos at Neighborhood Eatery 40. Minor stomach discomfort.,"Vomiting, Dizziness, Fever",22.8,Pasta Alfredo,Dinner,2026-06-01,81.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-12010,2026-07-28 14:42:58,2026-07-26,20:11:38,VEN-038,Neighborhood Eatery 38,Cafe,Felt unwell after having Sushi Roll at Neighborhood Eatery 38. Minor stomach discomfort.,"Nausea, Diarrhea",18.7,Club Sandwich,Lunch,2026-06-01,76.0,PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-12011,2026-07-15 09:33:40,2026-07-14,08:32:16,VEN-010,Grand Palace Hotel Kitchen,Hotel Kitchen,Felt unwell after having Grilled Chicken Salad at Grand Palace Hotel Kitchen. Minor stomach discomfort.,"Fatigue, Fever, Stomachache",23.7,Club Sandwich,Dinner,2026-06-01,95.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12012,2026-07-16 09:18:06,2026-07-16,06:56:05,VEN-007,Green Leaf Salad Bar,Restaurant,Felt unwell after having Fried Rice at Green Leaf Salad Bar. Minor stomach discomfort.,"Headache, Nausea",17.2,Veggie Pizza,Snack,2026-06-01,92.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12013,2026-07-04 06:16:12,2026-07-02,10:54:19,VEN-049,Neighborhood Eatery 49,Restaurant,Felt unwell after having Ice Cream at Neighborhood Eatery 49. Minor stomach discomfort.,"Vomiting, Headache",15.9,Sushi Roll,Dinner,2026-06-01,98.0,PASS,Minor Sanitation,Zone-2 South,0,NONE,NOISE
CMP-12014,2026-07-30 06:37:26,2026-07-28,13:06:11,VEN-022,Neighborhood Eatery 22,Bakery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 22. Minor stomach discomfort.,Vomiting,2.2,Pasta Alfredo,Dinner,2026-06-01,78.0,PASS,Storage Labels Missing,Zone-1 North,0,NONE,NOISE
CMP-12015,2026-07-27 14:35:27,2026-07-25,17:51:41,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 37. Minor stomach discomfort.,"Vomiting, Diarrhea, Nausea",20.1,Grilled Chicken Salad,Dinner,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12016,2026-07-09 15:06:51,2026-07-08,03:21:27,VEN-007,Green Leaf Salad Bar,Restaurant,Felt unwell after having Falafel Wrap at Green Leaf Salad Bar. Minor stomach discomfort.,"Dizziness, Fatigue",9.8,Fried Rice,Snack,2026-06-01,92.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12017,2026-07-21 12:24:07,2026-07-20,03:14:07,VEN-013,Neighborhood Eatery 13,Grocery,Felt unwell after having Falafel Wrap at Neighborhood Eatery 13. Minor stomach discomfort.,Dizziness,23.4,Veggie Pizza,Lunch,2026-06-01,70.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12018,2026-07-17 08:37:25,2026-07-16,16:53:59,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Pasta Alfredo at Sunshine Senior Care Diner. Minor stomach discomfort.,"Fever, Vomiting, Dizziness",6.9,Veggie Pizza,Lunch,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-12019,2026-08-03 10:12:16,2026-08-02,22:47:17,VEN-035,Neighborhood Eatery 35,Restaurant,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 35. Minor stomach discomfort.,Dizziness,5.5,Club Sandwich,Lunch,2026-06-01,94.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12020,2026-08-22 00:09:43,2026-08-21,01:06:58,VEN-003,Central Mayo Deli & Cafe,Deli,Felt unwell after having Grilled Chicken Salad at Central Mayo Deli & Cafe. Minor stomach discomfort.,"Dizziness, Stomachache",16.4,Cheese Burger,Dinner,2026-06-01,74.0,CONDITIONAL_PASS,Inadequate Handwashing Station,Zone-3 Central,1,NONE,NOISE
CMP-12021,2026-08-10 20:16:20,2026-08-09,23:09:02,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 15. Minor stomach discomfort.,"Dizziness, Fatigue, Diarrhea",20.3,Cheese Burger,Dinner,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-12022,2026-08-12 22:40:46,2026-08-11,05:06:11,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Sushi Roll at Neighborhood Eatery 46. Minor stomach discomfort.,"Nausea, Stomachache, Fever",4.0,Club Sandwich,Snack,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-12023,2026-08-23 18:05:33,2026-08-23,03:58:18,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Cheese Burger at Neighborhood Eatery 29. Minor stomach discomfort.,"Vomiting, Dizziness",9.0,Grilled Chicken Salad,Lunch,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-12024,2026-08-18 19:18:20,2026-08-16,21:43:55,VEN-035,Neighborhood Eatery 35,Restaurant,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 35. Minor stomach discomfort.,Diarrhea,11.3,Steak Bowl,Lunch,2026-06-01,94.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12025,2026-08-16 03:49:45,2026-08-14,15:09:00,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 29. Minor stomach discomfort.,Vomiting,4.9,Grilled Chicken Salad,Lunch,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-12026,2026-07-09 15:29:14,2026-07-08,19:01:43,VEN-001,Golden Spice Biryani House,Restaurant,Felt unwell after having Veggie Pizza at Golden Spice Biryani House. Minor stomach discomfort.,Vomiting,21.3,Fish Tacos,Breakfast,2026-06-01,62.0,FAIL,Improper Refrigeration Temp,Zone-1 North,1,NONE,NOISE
CMP-12027,2026-07-13 13:51:56,2026-07-12,15:34:51,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 15. Minor stomach discomfort.,"Dizziness, Fatigue, Vomiting",10.0,Cheese Burger,Snack,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-12028,2026-07-10 07:57:11,2026-07-09,01:53:42,VEN-028,Neighborhood Eatery 28,Grocery,Felt unwell after having Steak Bowl at Neighborhood Eatery 28. Minor stomach discomfort.,Nausea,5.8,Club Sandwich,Dinner,2026-06-01,90.0,PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-12029,2026-07-05 15:18:34,2026-07-05,05:20:58,VEN-014,Neighborhood Eatery 14,Bakery,Felt unwell after having Fish Tacos at Neighborhood Eatery 14. Minor stomach discomfort.,"Diarrhea, Dizziness, Vomiting",5.8,Cheese Burger,Lunch,2026-06-01,70.0,CONDITIONAL_PASS,None,Zone-5 East,1,NONE,NOISE
CMP-12030,2026-08-14 06:55:20,2026-08-13,22:51:32,VEN-018,Neighborhood Eatery 18,Restaurant,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 18. Minor stomach discomfort.,"Diarrhea, Vomiting, Nausea",22.8,Fried Rice,Breakfast,2026-06-01,89.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12031,2026-07-28 17:59:17,2026-07-28,08:28:17,VEN-006,Downtown Taco Express,Food Truck,Felt unwell after having Grilled Chicken Salad at Downtown Taco Express. Minor stomach discomfort.,"Nausea, Headache",3.3,Sushi Roll,Dinner,2026-06-01,88.0,PASS,None,Zone-2 South,0,NONE,NOISE
CMP-12032,2026-08-23 18:45:45,2026-08-22,05:03:28,VEN-043,Neighborhood Eatery 43,Food Stand,Felt unwell after having Veggie Pizza at Neighborhood Eatery 43. Minor stomach discomfort.,"Fatigue, Headache",20.1,Sushi Roll,Breakfast,2026-06-01,78.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12033,2026-08-18 03:12:26,2026-08-16,09:32:35,VEN-040,Neighborhood Eatery 40,Food Stand,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 40. Minor stomach discomfort.,Dizziness,9.9,Ice Cream,Lunch,2026-06-01,81.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-12034,2026-08-23 02:49:43,2026-08-21,12:33:08,VEN-035,Neighborhood Eatery 35,Restaurant,Felt unwell after having Falafel Wrap at Neighborhood Eatery 35. Minor stomach discomfort.,"Headache, Fatigue, Diarrhea",21.2,Veggie Pizza,Lunch,2026-06-01,94.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12035,2026-07-20 08:56:59,2026-07-18,10:59:01,VEN-010,Grand Palace Hotel Kitchen,Hotel Kitchen,Felt unwell after having Steak Bowl at Grand Palace Hotel Kitchen. Minor stomach discomfort.,"Dizziness, Fatigue",13.7,Pasta Alfredo,Lunch,2026-06-01,95.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12036,2026-07-31 02:07:35,2026-07-30,03:21:48,VEN-016,Neighborhood Eatery 16,Restaurant,Felt unwell after having Veggie Pizza at Neighborhood Eatery 16. Minor stomach discomfort.,Stomachache,4.9,Veggie Pizza,Breakfast,2026-06-01,83.0,PASS,Minor Sanitation,Zone-2 South,1,NONE,NOISE
CMP-12037,2026-08-03 03:42:11,2026-08-02,23:46:21,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Steak Bowl at Pizzeria Roma. Minor stomach discomfort.,"Dizziness, Fatigue, Fever",15.5,Club Sandwich,Breakfast,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-12038,2026-08-22 11:59:38,2026-08-21,11:41:47,VEN-030,Neighborhood Eatery 30,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 30. Minor stomach discomfort.,"Vomiting, Diarrhea, Stomachache",9.8,Fried Rice,Dinner,2026-06-01,93.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12039,2026-07-23 05:29:53,2026-07-21,17:40:41,VEN-045,Neighborhood Eatery 45,Bakery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 45. Minor stomach discomfort.,"Stomachache, Fatigue",5.9,Falafel Wrap,Snack,2026-06-01,91.0,CONDITIONAL_PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-12040,2026-07-16 19:48:23,2026-07-15,20:54:14,VEN-048,Neighborhood Eatery 48,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 48. Minor stomach discomfort.,Fever,20.9,Grilled Chicken Salad,Lunch,2026-06-01,72.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-12041,2026-07-24 06:01:30,2026-07-23,13:16:55,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Pasta Alfredo at Pizzeria Roma. Minor stomach discomfort.,"Dizziness, Fatigue, Stomachache",22.0,Cheese Burger,Lunch,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-12042,2026-08-29 04:44:22,2026-08-28,06:22:11,VEN-013,Neighborhood Eatery 13,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 13. Minor stomach discomfort.,"Fatigue, Diarrhea",15.2,Steak Bowl,Breakfast,2026-06-01,70.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12043,2026-07-30 00:21:59,2026-07-29,21:53:29,VEN-018,Neighborhood Eatery 18,Restaurant,Felt unwell after having Steak Bowl at Neighborhood Eatery 18. Minor stomach discomfort.,"Dizziness, Fatigue, Diarrhea",17.1,Veggie Pizza,Dinner,2026-06-01,89.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12044,2026-08-18 01:30:34,2026-08-17,11:40:12,VEN-013,Neighborhood Eatery 13,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 13. Minor stomach discomfort.,"Dizziness, Fever",16.5,Grilled Chicken Salad,Dinner,2026-06-01,70.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12045,2026-07-15 12:12:23,2026-07-13,15:49:39,VEN-027,Neighborhood Eatery 27,Restaurant,Felt unwell after having Falafel Wrap at Neighborhood Eatery 27. Minor stomach discomfort.,"Headache, Stomachache",22.1,Fried Rice,Lunch,2026-06-01,78.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12046,2026-07-27 07:41:57,2026-07-26,13:37:55,VEN-002,Oceanic Seafood Buffet,Buffet,Felt unwell after having Veggie Pizza at Oceanic Seafood Buffet. Minor stomach discomfort.,Headache,2.6,Steak Bowl,Lunch,2026-06-01,58.0,FAIL,Cross Contamination & Raw Storage,Zone-4 Harbor,0,NONE,NOISE
CMP-12047,2026-08-06 00:03:02,2026-08-05,07:12:42,VEN-010,Grand Palace Hotel Kitchen,Hotel Kitchen,Felt unwell after having Sushi Roll at Grand Palace Hotel Kitchen. Minor stomach discomfort.,Nausea,5.3,Steak Bowl,Dinner,2026-06-01,95.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12048,2026-08-10 19:19:40,2026-08-10,06:37:43,VEN-049,Neighborhood Eatery 49,Restaurant,Felt unwell after having Fish Tacos at Neighborhood Eatery 49. Minor stomach discomfort.,"Headache, Fever",11.0,Fried Rice,Dinner,2026-06-01,98.0,PASS,Minor Sanitation,Zone-2 South,0,NONE,NOISE
CMP-12049,2026-08-16 08:23:55,2026-08-15,10:33:05,VEN-043,Neighborhood Eatery 43,Food Stand,Felt unwell after having Veggie Pizza at Neighborhood Eatery 43. Minor stomach discomfort.,"Diarrhea, Fatigue",13.3,Club Sandwich,Dinner,2026-06-01,78.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12050,2026-07-13 17:29:53,2026-07-13,05:14:18,VEN-007,Green Leaf Salad Bar,Restaurant,Felt unwell after having Ice Cream at Green Leaf Salad Bar. Minor stomach discomfort.,Nausea,8.0,Ice Cream,Lunch,2026-06-01,92.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12051,2026-08-21 17:31:04,2026-08-20,09:58:08,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 46. Minor stomach discomfort.,Stomachache,22.9,Grilled Chicken Salad,Breakfast,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-12052,2026-08-15 19:05:47,2026-08-13,23:09:30,VEN-024,Neighborhood Eatery 24,Cafe,Felt unwell after having Veggie Pizza at Neighborhood Eatery 24. Minor stomach discomfort.,"Fever, Diarrhea, Stomachache",21.1,Ice Cream,Snack,2026-06-01,90.0,PASS,Storage Labels Missing,Zone-1 North,1,NONE,NOISE
CMP-12053,2026-07-31 16:55:12,2026-07-29,21:48:47,VEN-035,Neighborhood Eatery 35,Restaurant,Felt unwell after having Veggie Pizza at Neighborhood Eatery 35. Minor stomach discomfort.,"Stomachache, Diarrhea, Headache",7.8,Ice Cream,Breakfast,2026-06-01,94.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12054,2026-07-20 04:43:54,2026-07-19,20:35:16,VEN-025,Neighborhood Eatery 25,Bakery,Felt unwell after having Club Sandwich at Neighborhood Eatery 25. Minor stomach discomfort.,Nausea,19.5,Grilled Chicken Salad,Snack,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-12055,2026-08-09 02:39:18,2026-08-07,10:23:14,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Ice Cream at Neighborhood Eatery 29. Minor stomach discomfort.,"Dizziness, Fever",10.8,Sushi Roll,Dinner,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-12056,2026-08-15 15:36:40,2026-08-14,04:17:50,VEN-050,Neighborhood Eatery 50,Restaurant,Felt unwell after having Fish Tacos at Neighborhood Eatery 50. Minor stomach discomfort.,"Headache, Nausea",15.4,Sushi Roll,Lunch,2026-06-01,78.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12057,2026-07-06 00:32:30,2026-07-05,08:28:57,VEN-012,Neighborhood Eatery 12,Bakery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 12. Minor stomach discomfort.,Diarrhea,5.6,Pasta Alfredo,Lunch,2026-06-01,93.0,CONDITIONAL_PASS,None,Zone-1 North,1,NONE,NOISE
CMP-12058,2026-07-18 16:52:36,2026-07-17,15:22:01,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Fried Rice at Pizzeria Roma. Minor stomach discomfort.,"Stomachache, Nausea, Vomiting",21.0,Falafel Wrap,Lunch,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-12059,2026-07-26 07:37:39,2026-07-24,08:41:47,VEN-049,Neighborhood Eatery 49,Restaurant,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 49. Minor stomach discomfort.,"Stomachache, Fever, Fatigue",13.3,Fish Tacos,Breakfast,2026-06-01,98.0,PASS,Minor Sanitation,Zone-2 South,0,NONE,NOISE
CMP-12060,2026-08-03 08:43:27,2026-08-01,14:27:56,VEN-048,Neighborhood Eatery 48,Grocery,Felt unwell after having Sushi Roll at Neighborhood Eatery 48. Minor stomach discomfort.,"Nausea, Fever",17.1,Grilled Chicken Salad,Breakfast,2026-06-01,72.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-12061,2026-07-02 14:13:15,2026-07-01,01:48:47,VEN-004,Metro Fresh Catering,Caterer,Felt unwell after having Ice Cream at Metro Fresh Catering. Minor stomach discomfort.,"Vomiting, Diarrhea",10.7,Veggie Pizza,Breakfast,2026-06-01,71.0,CONDITIONAL_PASS,Temperature Control Violation,Zone-3 Central,1,NONE,NOISE
CMP-12062,2026-08-08 13:38:35,2026-08-08,03:23:17,VEN-021,Neighborhood Eatery 21,Restaurant,Felt unwell after having Fish Tacos at Neighborhood Eatery 21. Minor stomach discomfort.,"Vomiting, Diarrhea, Fever",2.0,Steak Bowl,Lunch,2026-06-01,77.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-12063,2026-08-21 11:54:45,2026-08-20,03:33:11,VEN-027,Neighborhood Eatery 27,Restaurant,Felt unwell after having Fried Rice at Neighborhood Eatery 27. Minor stomach discomfort.,"Nausea, Fatigue, Vomiting",10.8,Sushi Roll,Lunch,2026-06-01,78.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-12064,2026-08-16 15:27:29,2026-08-14,21:59:58,VEN-030,Neighborhood Eatery 30,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 30. Minor stomach discomfort.,"Vomiting, Dizziness, Diarrhea",15.4,Sushi Roll,Lunch,2026-06-01,93.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12065,2026-08-19 14:44:34,2026-08-18,02:22:53,VEN-014,Neighborhood Eatery 14,Bakery,Felt unwell after having Ice Cream at Neighborhood Eatery 14. Minor stomach discomfort.,"Stomachache, Fever",23.2,Sushi Roll,Lunch,2026-06-01,70.0,CONDITIONAL_PASS,None,Zone-5 East,1,NONE,NOISE
CMP-12066,2026-07-28 20:58:08,2026-07-27,17:34:12,VEN-026,Neighborhood Eatery 26,Grocery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 26. Minor stomach discomfort.,Stomachache,6.2,Club Sandwich,Lunch,2026-06-01,80.0,PASS,None,Zone-2 South,1,NONE,NOISE
CMP-12067,2026-08-25 01:18:17,2026-08-24,16:17:47,VEN-013,Neighborhood Eatery 13,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 13. Minor stomach discomfort.,"Vomiting, Headache, Stomachache",12.1,Fried Rice,Breakfast,2026-06-01,70.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-12068,2026-07-30 15:41:30,2026-07-29,02:32:09,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 34. Minor stomach discomfort.,"Fatigue, Vomiting",10.5,Club Sandwich,Breakfast,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-12069,2026-08-16 09:18:21,2026-08-14,17:19:54,VEN-028,Neighborhood Eatery 28,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 28. Minor stomach discomfort.,Stomachache,20.8,Pasta Alfredo,Lunch,2026-06-01,90.0,PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-12070,2026-07-05 23:08:43,2026-07-04,17:14:14,VEN-050,Neighborhood Eatery 50,Restaurant,Felt unwell after having Sushi Roll at Neighborhood Eatery 50. Minor stomach discomfort.,Fatigue,22.2,Veggie Pizza,Dinner,2026-06-01,78.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-12071,2026-07-27 07:50:11,2026-07-26,00:14:48,VEN-038,Neighborhood Eatery 38,Cafe,Felt unwell after having Ice Cream at Neighborhood Eatery 38. Minor stomach discomfort.,"Diarrhea, Headache, Fever",12.9,Club Sandwich,Breakfast,2026-06-01,76.0,PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-12072,2026-08-19 19:09:52,2026-08-18,23:11:18,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Steak Bowl at Neighborhood Eatery 46. Minor stomach discomfort.,"Dizziness, Diarrhea, Vomiting",18.8,Fried Rice,Dinner,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-12073,2026-08-20 05:42:15,2026-08-19,07:05:10,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 37. Minor stomach discomfort.,"Headache, Fatigue, Dizziness",6.9,Pasta Alfredo,Snack,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12074,2026-08-09 06:50:27,2026-08-07,18:53:06,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 41. Minor stomach discomfort.,"Nausea, Vomiting, Headache",15.8,Grilled Chicken Salad,Snack,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-12075,2026-08-06 17:54:39,2026-08-06,13:00:58,VEN-028,Neighborhood Eatery 28,Grocery,Felt unwell after having Falafel Wrap at Neighborhood Eatery 28. Minor stomach discomfort.,"Dizziness, Vomiting, Nausea",14.4,Ice Cream,Snack,2026-06-01,90.0,PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-12076,2026-08-11 23:47:42,2026-08-10,20:04:27,VEN-020,Neighborhood Eatery 20,Cafe,Felt unwell after having Club Sandwich at Neighborhood Eatery 20. Minor stomach discomfort.,"Diarrhea, Vomiting, Headache",3.7,Ice Cream,Lunch,2026-06-01,88.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-12077,2026-08-19 07:10:57,2026-08-19,00:00:19,VEN-039,Neighborhood Eatery 39,Bakery,Felt unwell after having Falafel Wrap at Neighborhood Eatery 39. Minor stomach discomfort.,Diarrhea,20.5,Ice Cream,Dinner,2026-06-01,70.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-12078,2026-07-25 20:02:18,2026-07-24,04:51:03,VEN-014,Neighborhood Eatery 14,Bakery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 14. Minor stomach discomfort.,"Diarrhea, Dizziness",14.9,Cheese Burger,Dinner,2026-06-01,70.0,CONDITIONAL_PASS,None,Zone-5 East,1,NONE,NOISE
CMP-12079,2026-07-21 02:06:34,2026-07-20,16:26:34,VEN-019,Neighborhood Eatery 19,Food Stand,Felt unwell after having Club Sandwich at Neighborhood Eatery 19. Minor stomach discomfort.,"Dizziness, Nausea, Headache",23.2,Veggie Pizza,Breakfast,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
